ObjectID,GlobalID,plantID,phenology,survival,lengthInCm,notes,date,plantID_db,ParentGlobalID,CreationDate,Creator,EditDate,Editor,Plant Position In Row
5323,3352d7cd-7fc2-4454-bee8-cfa1d378b30d,732,,0,,Present,7/25/2024 6:00:00 PM,1867,290892b8-b3dd-4212-8a79-dc9a143a7a05,7/26/2024 7:07:59 PM,agoebl,7/26/2024 7:07:59 PM,agoebl,24
5324,0c2908c3-ae73-4915-96e9-265c683b66aa,733,0,1,,,7/25/2024 6:00:00 PM,1868,290892b8-b3dd-4212-8a79-dc9a143a7a05,7/26/2024 7:07:59 PM,agoebl,7/26/2024 7:07:59 PM,agoebl,25
5325,dee8b23a-797a-4ef9-993d-f85633af5de5,734,1,1,,,7/25/2024 6:00:00 PM,1869,290892b8-b3dd-4212-8a79-dc9a143a7a05,7/26/2024 7:07:59 PM,agoebl,7/26/2024 7:07:59 PM,agoebl,26
5326,7c2d50a1-9155-461e-9975-c9fe0fb9960c,735,1,1,,,7/25/2024 6:00:00 PM,1870,290892b8-b3dd-4212-8a79-dc9a143a7a05,7/26/2024 7:07:59 PM,agoebl,7/26/2024 7:07:59 PM,agoebl,27
5327,08e16caa-3a98-4815-ab77-735fc97c5bd7,736,1,1,,,7/25/2024 6:00:00 PM,1871,290892b8-b3dd-4212-8a79-dc9a143a7a05,7/26/2024 7:07:59 PM,agoebl,7/26/2024 7:07:59 PM,agoebl,28
5328,91eeb261-d913-490c-a8eb-8282077d9ff0,737,0,1,,,7/25/2024 6:00:00 PM,1872,290892b8-b3dd-4212-8a79-dc9a143a7a05,7/26/2024 7:07:59 PM,agoebl,7/26/2024 7:07:59 PM,agoebl,29
5329,b3bd8947-d9ab-41ce-acaa-0b94313395a2,738,,0,,,7/25/2024 6:00:00 PM,1873,290892b8-b3dd-4212-8a79-dc9a143a7a05,7/26/2024 7:07:59 PM,agoebl,7/26/2024 7:07:59 PM,agoebl,30
5330,fdce58b6-6422-47e4-bd9a-24db1c0c0c7a,739,1,1,,,7/25/2024 6:00:00 PM,1874,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,1
5331,73cfa509-7637-49e9-a3f9-62c7a3ed3591,740,1,1,,,7/25/2024 6:00:00 PM,1875,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,2
5332,99e5e78c-565d-4718-bc03-fadcb2ff9bbf,741,0,1,,,7/25/2024 6:00:00 PM,1876,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,3
5333,f7c012dc-9b22-4c8e-be7e-739c6510fef4,742,1,1,,,7/25/2024 6:00:00 PM,1877,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,4
5334,7fb8b2fb-9d1b-494e-824d-0aab5e5d9655,743,,0,,,7/25/2024 6:00:00 PM,1878,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,5
5335,801f211b-234f-4a87-962b-1f7db330c945,744,1,1,,,7/25/2024 6:00:00 PM,1879,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,6
5336,7c96b68c-4c19-412c-81f3-f4d054b6f07b,745,,0,,,7/25/2024 6:00:00 PM,1880,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,7
5337,c3a0512c-0032-4982-a7c2-f09270df425d,746,1,1,,,7/25/2024 6:00:00 PM,1881,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,8
5338,9ea65e5f-f8a6-4c51-98f6-4fcad08b415c,747,,0,,H,7/25/2024 6:00:00 PM,1882,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,9
5339,a6f809dc-eb74-4cde-aab8-962778605c16,748,0,1,,,7/25/2024 6:00:00 PM,1883,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,10
5340,7b58814c-7e9d-4efa-bb8a-57cd7c45fc1f,749,0,1,,,7/25/2024 6:00:00 PM,1884,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,11
5341,5175fe14-f930-4684-a48a-1f6724b2a0af,750,,0,,,7/25/2024 6:00:00 PM,1885,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,12
5342,75c75afa-80df-4ed3-8dcc-56bac06a36e9,751,0,1,,"Small, dry",7/25/2024 6:00:00 PM,1886,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,13
5343,48de9dd4-484d-4f2f-8909-ceaf0fb20cd5,752,,0,,H,7/25/2024 6:00:00 PM,1887,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,14
5344,588e0a2a-deec-403c-b01e-0abae059a58a,753,,0,,,7/25/2024 6:00:00 PM,1888,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,15
5345,02f3b163-818a-4e46-846e-0a0343b1650f,754,1,1,,,7/25/2024 6:00:00 PM,1889,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,16
5346,3cb3c44b-1a8e-45af-acb3-6cf98c149a80,755,,0,,,7/25/2024 6:00:00 PM,1890,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,17
5347,1b68156b-6b5f-4cf2-ae98-5138af6474e5,756,1,1,,,7/25/2024 6:00:00 PM,1891,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,18
5348,1f3b5ca1-2a66-4cd0-98a9-8a39267146d8,757,1,1,,,7/25/2024 6:00:00 PM,1892,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,19
5349,b137321c-e68f-43cf-9f5c-bc38213701c9,758,0,1,,,7/25/2024 6:00:00 PM,1893,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,20
5350,390eb3d1-7fb9-441a-bee1-c12df321bac4,759,1,1,,,7/25/2024 6:00:00 PM,1894,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,21
5351,c80c8cd1-8553-4615-8c94-fab4fe2277b7,760,1,1,,,7/25/2024 6:00:00 PM,1895,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,22
5352,cd8a94e4-78a8-438b-b360-e0a437116f8d,761,,0,,,7/25/2024 6:00:00 PM,1896,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,23
5353,18e68c2d-34d7-4980-bd2f-f5d627be7480,762,1,1,,,7/25/2024 6:00:00 PM,1897,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,24
5354,1bb66389-2c6c-4f62-af78-287348e7b945,763,,0,,,7/25/2024 6:00:00 PM,1898,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,25
5355,8fb0acf1-978e-4a18-9d79-c1df24c32997,764,,0,,H,7/25/2024 6:00:00 PM,1899,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,26
5356,c06bc328-61c2-4f61-8ad2-359158431bc8,765,1,1,,,7/25/2024 6:00:00 PM,1900,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,27
5357,deac74e9-c47d-407a-bc2d-6fa26d4eed77,766,,0,,,7/25/2024 6:00:00 PM,1901,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,28
5358,6e6ca8d2-c986-4d3b-8925-c474e5a864c6,767,0,1,,,7/25/2024 6:00:00 PM,1902,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,29
5359,25c9c84b-1302-4811-9b04-defce945f839,768,,0,,,7/25/2024 6:00:00 PM,1903,41700c74-58db-4180-8b2b-56e486b38ac6,7/26/2024 7:08:00 PM,agoebl,7/26/2024 7:08:00 PM,agoebl,30
5360,0abcb51b-126b-4830-bde9-32f1a16d79de,769,,0,,H,7/25/2024 6:00:00 PM,1904,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,1
5361,cf44d9e1-7195-4016-9f1e-b9ca7fa09a46,770,,0,,,7/25/2024 6:00:00 PM,1905,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,2
5362,efe65ea3-417c-490c-a7fc-9105d3f0b0aa,771,1,1,,,7/25/2024 6:00:00 PM,1906,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,3
5363,661acd13-4349-4b2f-ba74-4d64a8f5e370,772,0,1,,Very dry,7/25/2024 6:00:00 PM,1907,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,4
5364,31a132eb-b576-4e15-acc9-0c3d3809e12c,773,0,1,,,7/25/2024 6:00:00 PM,1908,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,5
5365,69a4c664-2b3f-4454-a03c-f55deba5bc36,774,1,1,,Dry,7/25/2024 6:00:00 PM,1909,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,6
5366,953220b3-7023-429d-b21f-652087807bd2,775,0,1,,,7/25/2024 6:00:00 PM,1910,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,7
5367,f41dc793-c99f-4c95-b4dd-2cf454a05ff2,776,1,1,,,7/25/2024 6:00:00 PM,1911,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,8
5368,40715c11-0170-4d29-9b63-d4b6cc5b105a,777,0,1,,Very dry,7/25/2024 6:00:00 PM,1912,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,9
5369,d6af6739-db02-4a86-a646-8ec4d7efce13,778,1,1,,,7/25/2024 6:00:00 PM,1913,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,10
5370,0bf0b3d8-83dc-42e4-85c8-88caae3a63e3,779,,0,,,7/25/2024 6:00:00 PM,1914,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,11
5371,79b9f300-0978-4326-bb36-dfba0789d915,780,1,1,,,7/25/2024 6:00:00 PM,1915,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,12
5372,35a84a7b-5054-4a60-992b-7fe5d6bc3194,781,,0,,H,7/25/2024 6:00:00 PM,1916,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,13
5373,1465ea76-f3b4-40d4-9e85-c3bc74b94e4c,782,1,1,,,7/25/2024 6:00:00 PM,1917,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,14
5374,07927d57-db05-47bd-8978-73b60532f88a,783,,0,,Present,7/25/2024 6:00:00 PM,1918,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,15
5375,85eaa330-631f-4206-9c5e-56d6759d7804,784,1,1,,"Small, dry",7/25/2024 6:00:00 PM,1919,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,16
5376,d9f711e7-7277-46ac-9f3f-ef0b76487267,785,1,1,,,7/25/2024 6:00:00 PM,1920,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,17
5377,98aebd9a-b40c-4a18-b53d-6fe82cd3fd18,786,1,1,,,7/25/2024 6:00:00 PM,1921,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,18
5378,eeea9d5d-e3a0-4152-b1f9-e8af65f8d451,787,0,1,,Dry,7/25/2024 6:00:00 PM,1922,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,19
5379,1f6c6021-03f8-4080-8135-25f82fc9c527,788,0,1,,Small,7/25/2024 6:00:00 PM,1923,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,20
5380,299a9a44-2135-4e7a-a69d-62903f6a8360,789,1,1,,,7/25/2024 6:00:00 PM,1924,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,21
5381,d7ce9c4d-f04c-49b5-bdb7-f12f04d4cd11,790,0,1,,,7/25/2024 6:00:00 PM,1925,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,22
5382,c3b76c8a-2e30-48d5-be5a-0d18f8b65cbc,791,0,1,,,7/25/2024 6:00:00 PM,1926,e479c3a0-1a1d-48f1-8e26-c9638984a3d5,7/26/2024 7:08:01 PM,agoebl,7/26/2024 7:08:01 PM,agoebl,23
5383,34732a04-736f-4f58-98d7-c8207caa2dc2,792,1,1,,,7/25/2024 6:00:00 PM,1927,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,1
5384,aca02ead-bb2e-40df-b62c-8c181be7d6cc,793,0,1,,,7/25/2024 6:00:00 PM,1928,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,2
5385,9c2d0dd0-f409-472f-ab1a-5fceb1f597cc,794,1,1,,,7/25/2024 6:00:00 PM,1929,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,3
5386,812d1b49-ed7d-4ba5-9dec-51713dd4c67d,795,0,1,,,7/25/2024 6:00:00 PM,1930,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,4
5387,8d674d74-5095-4b39-8612-0f5316a961a4,796,,0,,H,7/25/2024 6:00:00 PM,1931,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,5
5388,a786861f-818b-4d0c-a901-dbe8bda6ff95,797,,0,,,7/25/2024 6:00:00 PM,1932,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,6
5389,bd37e4b5-435a-4d96-a5d7-7e7511886c48,798,0,1,,,7/25/2024 6:00:00 PM,1933,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,7
5390,673c7995-efe2-4d6d-b58a-0b6209ce7892,799,0,1,,,7/25/2024 6:00:00 PM,1934,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,8
5391,c7049958-bfb0-4ced-a0c4-18fdd08fbfdf,800,0,1,,,7/25/2024 6:00:00 PM,1935,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,9
5392,5fcf3de0-fb28-4ac1-9e2e-59328c06f803,801,1,1,,,7/25/2024 6:00:00 PM,1936,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,10
5393,aeacc83f-06e0-4200-bbb5-adeedeb34ae0,802,,0,,H,7/25/2024 6:00:00 PM,1937,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,11
5394,1f448690-2c35-4d1b-9b5f-0ce130c1d328,803,1,1,,,7/25/2024 6:00:00 PM,1938,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,12
5395,60c26c7f-a414-465e-b924-b5c85e3a7892,804,1,1,,,7/25/2024 6:00:00 PM,1939,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,13
5396,d37c6266-1608-47d8-9f39-b03c75c89881,805,0,1,,,7/25/2024 6:00:00 PM,1940,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,14
5397,0c7e7a98-d8d0-4b9e-a830-26d6ca5a0d08,806,1,1,,,7/25/2024 6:00:00 PM,1941,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,15
5398,6bb1af06-6a04-4ef7-af1b-ed6f965b9423,807,,0,,Plt visible,7/25/2024 6:00:00 PM,1942,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,16
5399,1febb61b-68da-4d05-af34-95b147fb31b9,808,0,1,,,7/25/2024 6:00:00 PM,1943,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,17
5400,e9c3c101-cfe1-460b-aed1-47a95d68f861,809,0,1,,,7/25/2024 6:00:00 PM,1944,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,18
5401,789b2274-a685-4b02-85e9-b77e73f6be9b,810,0,1,,Mutant,7/25/2024 6:00:00 PM,1945,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,19
5402,8a47d225-b304-45f0-9b54-599fb9eae00b,811,1,1,,,7/25/2024 6:00:00 PM,1946,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,20
5403,e8674fb0-022d-4f45-a214-94eadc9c4dd7,812,1,1,,,7/25/2024 6:00:00 PM,1947,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,21
5404,0b091b84-00c5-4a58-b5db-1fe05f5a116b,813,,0,,,7/25/2024 6:00:00 PM,1948,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,22
5405,31b9bad4-2da0-40d6-bdfb-e68eda21a90f,814,1,1,,,7/25/2024 6:00:00 PM,1949,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,23
5406,54a06f40-1f69-4496-9b5c-433a83d4aeba,815,,0,,,7/25/2024 6:00:00 PM,1950,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,24
5407,02c3f970-8d5e-446e-8601-9fbb684814fb,816,0,1,,,7/25/2024 6:00:00 PM,1951,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,25
5408,39bc6c02-219b-4991-8a29-f2255203df3d,817,,0,,H,7/25/2024 6:00:00 PM,1952,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,26
5409,133cc863-6abb-4b9d-bc2d-63ec63bec2fb,818,1,1,,,7/25/2024 6:00:00 PM,1953,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,27
5410,8ef46113-de13-4187-bf7e-f5a64860ca92,819,1,1,,,7/25/2024 6:00:00 PM,1954,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,28
5411,1b913221-5fde-402e-86ae-2737eec7d1f4,820,0,1,,,7/25/2024 6:00:00 PM,1955,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,29
5412,110df745-a96c-459d-be1b-46b109b2a6f5,821,0,1,,,7/25/2024 6:00:00 PM,1956,5e61e895-e1f8-4594-8224-8f83dcf2f328,7/26/2024 7:08:02 PM,agoebl,7/26/2024 7:08:02 PM,agoebl,30
5413,2d219225-0ad8-4cd2-afbf-d70db708d10b,822,0,1,,,7/25/2024 6:00:00 PM,1957,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,1
5414,36e1d549-4bc9-49a8-b874-0a846c2aab21,823,,0,,,7/25/2024 6:00:00 PM,1958,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,2
5415,a61dd15a-39ce-4ef9-8058-147625a73edf,824,1,1,,,7/25/2024 6:00:00 PM,1959,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,3
5416,6664f8c3-d06b-4531-8a74-b3cffa741f40,825,,0,,,7/25/2024 6:00:00 PM,1960,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,4
5417,797284e1-a9c9-4b43-af5f-36821d786802,826,0,1,,"Sm, dry",7/25/2024 6:00:00 PM,1961,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,5
5418,a1b06711-bcbe-4ef8-aa4d-1f819044fc93,827,0,1,,,7/25/2024 6:00:00 PM,1962,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,6
5419,c02649f8-4587-4483-88b5-5b7f1b36ba3b,828,1,1,,,7/25/2024 6:00:00 PM,1963,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,7
5420,992d871c-497e-4797-8075-538df223d019,829,,0,,H,7/25/2024 6:00:00 PM,1964,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,8
5421,8bbd1007-aa07-49d6-9896-838c8283aae3,830,,0,,Recent death,7/25/2024 6:00:00 PM,1965,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,9
5422,d260e75e-2182-4b80-8970-7770e5169626,831,,0,,Recent death,7/25/2024 6:00:00 PM,1966,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,10
5423,8cb7139d-0cfc-41a0-bb73-aa49fb41a919,832,,0,,,7/25/2024 6:00:00 PM,1967,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,11
5424,0403a896-4d23-4a8d-88f5-58c49c9784a5,833,1,1,,,7/25/2024 6:00:00 PM,1968,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,12
5425,2241594d-c878-4c50-9838-e77dac84fabf,834,,0,,,7/25/2024 6:00:00 PM,1969,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,13
5426,c116b623-df9b-4488-9b56-5bc26e4859b2,835,0,1,,,7/25/2024 6:00:00 PM,1970,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,14
5427,634581aa-5c6b-44cc-af7d-2e6239f1a306,836,0,1,,,7/25/2024 6:00:00 PM,1971,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,15
5428,0840d76a-d8b5-43b5-8a23-28567fd75d84,837,1,1,,,7/25/2024 6:00:00 PM,1972,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,16
5429,0a6d651d-fac1-4fc8-bed4-e86dcafcf165,838,1,1,,,7/25/2024 6:00:00 PM,1973,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,17
5430,3bd461a8-0395-4495-bebd-fae2a077cc1a,839,,0,,,7/25/2024 6:00:00 PM,1974,545f8564-e6bb-4382-8448-090594d6c60d,7/26/2024 7:08:03 PM,agoebl,7/26/2024 7:08:03 PM,agoebl,18
